holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,year,hour,day_of_week,day_of_month,month_name,is_weekend,day_type,month_year
No Holiday,271.55,0.0,0.0,1,clear,sky is clear,2016-03-28 01:00:00,299,3,2016,1,0,28,March,False,Weekday,2016-03
No Holiday,271.29,0.0,0.0,1,mist,mist,2016-03-28 02:00:00,266,3,2016,2,0,28,March,False,Weekday,2016-03
No Holiday,271.29,0.0,0.0,1,fog,fog,2016-03-28 02:00:00,266,3,2016,2,0,28,March,False,Weekday,2016-03
No Holiday,271.15,0.0,0.0,1,mist,mist,2016-03-28 03:00:00,302,3,2016,3,0,28,March,False,Weekday,2016-03
No Holiday,271.15,0.0,0.0,1,fog,fog,2016-03-28 03:00:00,302,3,2016,3,0,28,March,False,Weekday,2016-03
No Holiday,271.14,0.0,0.0,90,fog,fog,2016-03-28 05:00:00,2584,3,2016,5,0,28,March,False,Weekday,2016-03
No Holiday,271.14,0.0,0.0,90,mist,mist,2016-03-28 05:00:00,2584,3,2016,5,0,28,March,False,Weekday,2016-03
No Holiday,272.08,0.0,0.0,90,fog,fog,2016-03-28 06:00:00,5429,3,2016,6,0,28,March,False,Weekday,2016-03
No Holiday,272.61,0.0,0.0,90,clouds,overcast clouds,2016-03-28 07:00:00,6412,3,2016,7,0,28,March,False,Weekday,2016-03
No Holiday,274.15,0.0,0.0,1,clear,sky is clear,2016-03-28 09:00:00,4949,3,2016,9,0,28,March,False,Weekday,2016-03
No Holiday,279.28,0.0,0.0,75,clouds,broken clouds,2016-03-28 10:00:00,4533,3,2016,10,0,28,March,False,Weekday,2016-03
No Holiday,281.14,0.0,0.0,75,clouds,broken clouds,2016-03-28 12:00:00,5028,3,2016,12,0,28,March,False,Weekday,2016-03
No Holiday,284.5,0.0,0.0,1,clear,sky is clear,2016-03-28 13:00:00,5033,3,2016,13,0,28,March,False,Weekday,2016-03
No Holiday,285.86,0.0,0.0,1,clear,sky is clear,2016-03-28 15:00:00,5817,3,2016,15,0,28,March,False,Weekday,2016-03
No Holiday,287.01,0.0,0.0,1,clear,sky is clear,2016-03-28 17:00:00,6333,3,2016,17,0,28,March,False,Weekday,2016-03
No Holiday,286.86,0.0,0.0,5,clear,sky is clear,2016-03-28 19:00:00,3343,3,2016,19,0,28,March,False,Weekday,2016-03
No Holiday,282.3,0.0,0.0,1,clear,sky is clear,2016-03-28 21:00:00,2298,3,2016,21,0,28,March,False,Weekday,2016-03
No Holiday,278.08,0.0,0.0,1,clear,sky is clear,2016-03-28 22:00:00,1645,3,2016,22,0,28,March,False,Weekday,2016-03
No Holiday,277.43,0.0,0.0,1,clear,sky is clear,2016-03-29 00:00:00,607,3,2016,0,1,29,March,False,Weekday,2016-03
No Holiday,277.35,0.0,0.0,1,clear,sky is clear,2016-03-29 01:00:00,379,3,2016,1,1,29,March,False,Weekday,2016-03
No Holiday,277.21,0.0,0.0,1,clear,sky is clear,2016-03-29 03:00:00,333,3,2016,3,1,29,March,False,Weekday,2016-03
No Holiday,277.5,0.0,0.0,1,clear,sky is clear,2016-03-29 04:00:00,843,3,2016,4,1,29,March,False,Weekday,2016-03
No Holiday,277.71,0.0,0.0,1,clear,sky is clear,2016-03-29 05:00:00,2666,3,2016,5,1,29,March,False,Weekday,2016-03
No Holiday,277.94,0.0,0.0,1,clear,sky is clear,2016-03-29 06:00:00,5513,3,2016,6,1,29,March,False,Weekday,2016-03
No Holiday,277.93,0.0,0.0,1,clear,sky is clear,2016-03-29 07:00:00,6786,3,2016,7,1,29,March,False,Weekday,2016-03
No Holiday,279.93,0.0,0.0,1,clear,sky is clear,2016-03-29 08:00:00,5928,3,2016,8,1,29,March,False,Weekday,2016-03
No Holiday,282.44,0.0,0.0,1,clear,sky is clear,2016-03-29 09:00:00,5397,3,2016,9,1,29,March,False,Weekday,2016-03
No Holiday,284.68,0.0,0.0,75,clouds,broken clouds,2016-03-29 10:00:00,4527,3,2016,10,1,29,March,False,Weekday,2016-03
No Holiday,286.68,0.0,0.0,1,clear,sky is clear,2016-03-29 12:00:00,5156,3,2016,12,1,29,March,False,Weekday,2016-03
No Holiday,290.22,0.0,0.0,40,clouds,scattered clouds,2016-03-29 13:00:00,5161,3,2016,13,1,29,March,False,Weekday,2016-03
No Holiday,290.61,0.0,0.0,1,clear,sky is clear,2016-03-29 14:00:00,5606,3,2016,14,1,29,March,False,Weekday,2016-03
No Holiday,290.68,0.0,0.0,40,clouds,scattered clouds,2016-03-29 16:00:00,7083,3,2016,16,1,29,March,False,Weekday,2016-03
No Holiday,289.69,0.0,0.0,90,clouds,overcast clouds,2016-03-29 18:00:00,4758,3,2016,18,1,29,March,False,Weekday,2016-03
No Holiday,286.92,0.0,0.0,90,thunderstorm,proximity thunderstorm,2016-03-29 20:00:00,3051,3,2016,20,1,29,March,False,Weekday,2016-03
No Holiday,285.86,0.0,0.0,40,thunderstorm,proximity thunderstorm,2016-03-29 22:00:00,2839,3,2016,22,1,29,March,False,Weekday,2016-03
No Holiday,282.62,0.0,0.0,90,rain,moderate rain,2016-03-30 00:00:00,586,3,2016,0,2,30,March,False,Weekday,2016-03
No Holiday,282.62,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-30 00:00:00,586,3,2016,0,2,30,March,False,Weekday,2016-03
No Holiday,280.72,0.0,0.0,90,rain,moderate rain,2016-03-30 02:00:00,299,3,2016,2,2,30,March,False,Weekday,2016-03
No Holiday,280.72,0.0,0.0,90,mist,mist,2016-03-30 02:00:00,299,3,2016,2,2,30,March,False,Weekday,2016-03
No Holiday,280.36,0.0,0.0,90,rain,moderate rain,2016-03-30 04:00:00,879,3,2016,4,2,30,March,False,Weekday,2016-03
No Holiday,280.36,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-30 04:00:00,879,3,2016,4,2,30,March,False,Weekday,2016-03
No Holiday,280.08,0.0,0.0,90,rain,moderate rain,2016-03-30 06:00:00,5262,3,2016,6,2,30,March,False,Weekday,2016-03
No Holiday,280.08,0.0,0.0,90,drizzle,drizzle,2016-03-30 06:00:00,5262,3,2016,6,2,30,March,False,Weekday,2016-03
No Holiday,279.72,0.0,0.0,90,rain,heavy intensity rain,2016-03-30 08:00:00,5923,3,2016,8,2,30,March,False,Weekday,2016-03
No Holiday,279.72,0.0,0.0,90,mist,mist,2016-03-30 08:00:00,5923,3,2016,8,2,30,March,False,Weekday,2016-03
No Holiday,279.72,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-30 08:00:00,5923,3,2016,8,2,30,March,False,Weekday,2016-03
No Holiday,279.51,0.0,0.0,90,rain,moderate rain,2016-03-30 10:00:00,4527,3,2016,10,2,30,March,False,Weekday,2016-03
No Holiday,279.51,0.0,0.0,90,mist,mist,2016-03-30 10:00:00,4527,3,2016,10,2,30,March,False,Weekday,2016-03
No Holiday,279.51,0.0,0.0,90,drizzle,drizzle,2016-03-30 10:00:00,4527,3,2016,10,2,30,March,False,Weekday,2016-03
No Holiday,279.65,0.0,0.0,90,drizzle,drizzle,2016-03-30 11:00:00,4629,3,2016,11,2,30,March,False,Weekday,2016-03
No Holiday,279.65,0.0,0.0,90,mist,mist,2016-03-30 11:00:00,4629,3,2016,11,2,30,March,False,Weekday,2016-03
No Holiday,279.65,0.0,0.0,90,rain,light rain,2016-03-30 11:00:00,4629,3,2016,11,2,30,March,False,Weekday,2016-03
No Holiday,279.84,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-30 12:00:00,5027,3,2016,12,2,30,March,False,Weekday,2016-03
No Holiday,279.84,0.0,0.0,90,rain,moderate rain,2016-03-30 12:00:00,5027,3,2016,12,2,30,March,False,Weekday,2016-03
No Holiday,279.84,0.0,0.0,90,mist,mist,2016-03-30 12:00:00,5027,3,2016,12,2,30,March,False,Weekday,2016-03
No Holiday,280.22,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-30 13:00:00,4939,3,2016,13,2,30,March,False,Weekday,2016-03
No Holiday,280.22,0.0,0.0,90,mist,mist,2016-03-30 13:00:00,4939,3,2016,13,2,30,March,False,Weekday,2016-03
No Holiday,280.51,0.0,0.0,90,mist,mist,2016-03-30 15:00:00,5999,3,2016,15,2,30,March,False,Weekday,2016-03
No Holiday,281.28,0.0,0.0,90,clouds,overcast clouds,2016-03-30 17:00:00,6672,3,2016,17,2,30,March,False,Weekday,2016-03
No Holiday,281.08,0.0,0.0,90,clouds,overcast clouds,2016-03-30 18:00:00,4784,3,2016,18,2,30,March,False,Weekday,2016-03
No Holiday,280.75,0.0,0.0,90,clouds,overcast clouds,2016-03-30 21:00:00,2574,3,2016,21,2,30,March,False,Weekday,2016-03
No Holiday,280.36,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-30 23:00:00,1082,3,2016,23,2,30,March,False,Weekday,2016-03
No Holiday,279.87,0.0,0.0,90,clouds,overcast clouds,2016-03-31 01:00:00,375,3,2016,1,3,31,March,False,Weekday,2016-03
No Holiday,279.51,0.0,0.0,90,rain,light rain,2016-03-31 02:00:00,279,3,2016,2,3,31,March,False,Weekday,2016-03
No Holiday,279.29,0.0,0.0,90,rain,light rain,2016-03-31 03:00:00,339,3,2016,3,3,31,March,False,Weekday,2016-03
No Holiday,278.8,0.0,0.0,75,clouds,broken clouds,2016-03-31 05:00:00,2666,3,2016,5,3,31,March,False,Weekday,2016-03
No Holiday,278.23,0.0,0.0,90,rain,light rain,2016-03-31 06:00:00,5420,3,2016,6,3,31,March,False,Weekday,2016-03
No Holiday,278.23,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-31 06:00:00,5420,3,2016,6,3,31,March,False,Weekday,2016-03
No Holiday,277.8,0.0,0.0,75,rain,light rain,2016-03-31 07:00:00,6284,3,2016,7,3,31,March,False,Weekday,2016-03
No Holiday,277.8,0.0,0.0,75,drizzle,light intensity drizzle,2016-03-31 07:00:00,6284,3,2016,7,3,31,March,False,Weekday,2016-03
No Holiday,277.61,0.0,0.0,90,rain,light rain,2016-03-31 08:00:00,5980,3,2016,8,3,31,March,False,Weekday,2016-03
No Holiday,277.79,0.0,0.0,90,rain,light rain,2016-03-31 10:00:00,4733,3,2016,10,3,31,March,False,Weekday,2016-03
No Holiday,277.79,0.0,0.0,90,drizzle,drizzle,2016-03-31 10:00:00,4733,3,2016,10,3,31,March,False,Weekday,2016-03
No Holiday,279.0,0.0,0.0,90,rain,moderate rain,2016-03-31 12:00:00,5020,3,2016,12,3,31,March,False,Weekday,2016-03
No Holiday,281.75,0.0,0.0,90,rain,light rain,2016-03-31 13:00:00,5294,3,2016,13,3,31,March,False,Weekday,2016-03
No Holiday,282.81,0.0,0.0,75,rain,light rain,2016-03-31 14:00:00,5725,3,2016,14,3,31,March,False,Weekday,2016-03
No Holiday,282.89,0.0,0.0,75,rain,proximity shower rain,2016-03-31 16:00:00,6789,3,2016,16,3,31,March,False,Weekday,2016-03
No Holiday,282.22,0.0,0.0,1,rain,proximity shower rain,2016-03-31 18:00:00,4758,3,2016,18,3,31,March,False,Weekday,2016-03
No Holiday,280.15,0.0,0.0,90,clouds,overcast clouds,2016-03-31 19:00:00,3568,3,2016,19,3,31,March,False,Weekday,2016-03
No Holiday,278.22,0.0,0.0,90,rain,light rain,2016-03-31 22:00:00,2998,3,2016,22,3,31,March,False,Weekday,2016-03
No Holiday,278.22,0.0,0.0,90,drizzle,light intensity drizzle,2016-03-31 22:00:00,2998,3,2016,22,3,31,March,False,Weekday,2016-03
No Holiday,276.76,0.0,0.0,40,clouds,scattered clouds,2016-04-01 00:00:00,731,4,2016,0,4,1,April,False,Weekday,2016-04
No Holiday,275.62,0.0,0.0,1,drizzle,light intensity drizzle,2016-04-01 01:00:00,458,4,2016,1,4,1,April,False,Weekday,2016-04
No Holiday,275.21,0.0,0.0,75,mist,mist,2016-04-01 03:00:00,378,4,2016,3,4,1,April,False,Weekday,2016-04
No Holiday,276.29,0.0,0.0,75,drizzle,light intensity drizzle,2016-04-01 05:00:00,2539,4,2016,5,4,1,April,False,Weekday,2016-04
No Holiday,276.29,0.0,0.0,75,rain,light rain,2016-04-01 05:00:00,2539,4,2016,5,4,1,April,False,Weekday,2016-04
No Holiday,274.82,0.0,0.0,90,rain,light rain,2016-04-01 06:00:00,5117,4,2016,6,4,1,April,False,Weekday,2016-04
No Holiday,274.82,0.0,0.0,90,drizzle,drizzle,2016-04-01 06:00:00,5117,4,2016,6,4,1,April,False,Weekday,2016-04
No Holiday,274.82,0.0,0.0,90,snow,light snow,2016-04-01 06:00:00,5117,4,2016,6,4,1,April,False,Weekday,2016-04
No Holiday,274.55,0.0,0.0,1,snow,light snow,2016-04-01 07:00:00,6558,4,2016,7,4,1,April,False,Weekday,2016-04
No Holiday,274.55,0.0,0.0,1,rain,light rain,2016-04-01 07:00:00,6558,4,2016,7,4,1,April,False,Weekday,2016-04
No Holiday,274.62,0.0,0.0,20,clouds,few clouds,2016-04-01 09:00:00,5290,4,2016,9,4,1,April,False,Weekday,2016-04
No Holiday,275.36,0.0,0.0,40,snow,light snow,2016-04-01 11:00:00,5439,4,2016,11,4,1,April,False,Weekday,2016-04
No Holiday,276.01,0.0,0.0,40,clouds,scattered clouds,2016-04-01 12:00:00,5597,4,2016,12,4,1,April,False,Weekday,2016-04
No Holiday,276.51,0.0,0.0,1,clear,sky is clear,2016-04-01 14:00:00,5889,4,2016,14,4,1,April,False,Weekday,2016-04
No Holiday,277.37,0.0,0.0,40,clouds,scattered clouds,2016-04-01 16:00:00,6830,4,2016,16,4,1,April,False,Weekday,2016-04
No Holiday,276.56,0.0,0.0,1,clear,sky is clear,2016-04-01 18:00:00,5129,4,2016,18,4,1,April,False,Weekday,2016-04
No Holiday,274.42,0.0,0.0,1,clear,sky is clear,2016-04-01 20:00:00,3329,4,2016,20,4,1,April,False,Weekday,2016-04
No Holiday,273.29,0.0,0.0,1,clear,sky is clear,2016-04-01 21:00:00,3085,4,2016,21,4,1,April,False,Weekday,2016-04
No Holiday,273.86,0.0,0.0,90,clouds,overcast clouds,2016-04-02 00:00:00,1492,4,2016,0,5,2,April,True,Weekend,2016-04
No Holiday,273.95,0.0,0.0,90,snow,light snow,2016-04-02 02:00:00,744,4,2016,2,5,2,April,True,Weekend,2016-04
No Holiday,273.75,0.0,0.0,75,snow,snow,2016-04-02 04:00:00,452,4,2016,4,5,2,April,True,Weekend,2016-04
No Holiday,273.75,0.0,0.0,75,mist,mist,2016-04-02 04:00:00,452,4,2016,4,5,2,April,True,Weekend,2016-04
No Holiday,272.42,0.0,0.0,75,snow,light snow,2016-04-02 06:00:00,1467,4,2016,6,5,2,April,True,Weekend,2016-04
No Holiday,271.09,0.0,0.0,40,snow,light snow,2016-04-02 08:00:00,3145,4,2016,8,5,2,April,True,Weekend,2016-04
No Holiday,270.7,0.0,0.0,75,clouds,broken clouds,2016-04-02 10:00:00,4326,4,2016,10,5,2,April,True,Weekend,2016-04
No Holiday,271.68,0.0,0.0,75,clouds,broken clouds,2016-04-02 11:00:00,4823,4,2016,11,5,2,April,True,Weekend,2016-04
No Holiday,272.15,0.0,0.0,75,clouds,broken clouds,2016-04-02 13:00:00,5023,4,2016,13,5,2,April,True,Weekend,2016-04
No Holiday,273.94,0.0,0.0,40,clouds,scattered clouds,2016-04-02 15:00:00,4930,4,2016,15,5,2,April,True,Weekend,2016-04
No Holiday,274.82,0.0,0.0,1,clear,sky is clear,2016-04-02 17:00:00,4859,4,2016,17,5,2,April,True,Weekend,2016-04
No Holiday,274.49,0.0,0.0,75,clouds,broken clouds,2016-04-02 18:00:00,4622,4,2016,18,5,2,April,True,Weekend,2016-04
No Holiday,274.01,0.0,0.0,90,clouds,overcast clouds,2016-04-02 19:00:00,4071,4,2016,19,5,2,April,True,Weekend,2016-04
No Holiday,273.62,0.0,0.0,90,clouds,overcast clouds,2016-04-02 21:00:00,2865,4,2016,21,5,2,April,True,Weekend,2016-04
No Holiday,272.97,0.0,0.0,40,clouds,scattered clouds,2016-04-02 22:00:00,2938,4,2016,22,5,2,April,True,Weekend,2016-04
No Holiday,272.55,0.0,0.0,90,clouds,overcast clouds,2016-04-02 23:00:00,3339,4,2016,23,5,2,April,True,Weekend,2016-04
No Holiday,272.65,0.0,0.0,90,clouds,overcast clouds,2016-04-03 00:00:00,1595,4,2016,0,6,3,April,True,Weekend,2016-04
No Holiday,272.71,0.0,0.0,90,clouds,overcast clouds,2016-04-03 02:00:00,744,4,2016,2,6,3,April,True,Weekend,2016-04
No Holiday,272.43,0.0,0.0,1,clear,sky is clear,2016-04-03 04:00:00,452,4,2016,4,6,3,April,True,Weekend,2016-04
No Holiday,272.77,0.0,0.0,40,clouds,scattered clouds,2016-04-03 06:00:00,1210,4,2016,6,6,3,April,True,Weekend,2016-04
No Holiday,274.05,0.0,0.0,75,clouds,broken clouds,2016-04-03 08:00:00,2484,4,2016,8,6,3,April,True,Weekend,2016-04
No Holiday,278.07,0.0,0.0,40,clouds,scattered clouds,2016-04-03 09:00:00,2907,4,2016,9,6,3,April,True,Weekend,2016-04
No Holiday,286.51,0.0,0.0,75,clouds,broken clouds,2016-04-03 11:00:00,4137,4,2016,11,6,3,April,True,Weekend,2016-04
No Holiday,288.35,0.0,0.0,75,clouds,broken clouds,2016-04-03 12:00:00,4950,4,2016,12,6,3,April,True,Weekend,2016-04
No Holiday,290.24,0.0,0.0,20,clouds,few clouds,2016-04-03 15:00:00,4695,4,2016,15,6,3,April,True,Weekend,2016-04
No Holiday,286.89,0.0,0.0,1,clear,sky is clear,2016-04-03 17:00:00,4318,4,2016,17,6,3,April,True,Weekend,2016-04
No Holiday,282.58,0.0,0.0,20,clouds,few clouds,2016-04-03 18:00:00,3992,4,2016,18,6,3,April,True,Weekend,2016-04
No Holiday,276.16,0.0,0.0,40,clouds,scattered clouds,2016-04-03 20:00:00,2884,4,2016,20,6,3,April,True,Weekend,2016-04
No Holiday,274.62,0.0,0.0,1,clear,sky is clear,2016-04-03 21:00:00,2158,4,2016,21,6,3,April,True,Weekend,2016-04
No Holiday,273.08,0.0,0.0,1,clear,sky is clear,2016-04-03 23:00:00,1081,4,2016,23,6,3,April,True,Weekend,2016-04
No Holiday,271.86,0.0,0.0,90,snow,light snow,2016-04-04 00:00:00,595,4,2016,0,0,4,April,False,Weekday,2016-04
No Holiday,271.85,0.0,0.0,90,clouds,overcast clouds,2016-04-04 02:00:00,285,4,2016,2,0,4,April,False,Weekday,2016-04
No Holiday,271.35,0.0,0.0,75,clouds,broken clouds,2016-04-04 04:00:00,867,4,2016,4,0,4,April,False,Weekday,2016-04
No Holiday,271.36,0.0,0.0,90,snow,light snow,2016-04-04 05:00:00,2632,4,2016,5,0,4,April,False,Weekday,2016-04
No Holiday,271.42,0.0,0.0,90,snow,light snow,2016-04-04 06:00:00,5684,4,2016,6,0,4,April,False,Weekday,2016-04
No Holiday,271.48,0.0,0.0,90,snow,light snow,2016-04-04 07:00:00,6549,4,2016,7,0,4,April,False,Weekday,2016-04
No Holiday,272.01,0.0,0.0,90,snow,light snow,2016-04-04 09:00:00,5124,4,2016,9,0,4,April,False,Weekday,2016-04
No Holiday,273.62,0.0,0.0,75,snow,light snow,2016-04-04 10:00:00,4363,4,2016,10,0,4,April,False,Weekday,2016-04
No Holiday,273.95,0.0,0.0,90,snow,light snow,2016-04-04 12:00:00,4804,4,2016,12,0,4,April,False,Weekday,2016-04
No Holiday,275.0,0.0,0.0,90,snow,light snow,2016-04-04 13:00:00,4880,4,2016,13,0,4,April,False,Weekday,2016-04
No Holiday,275.4,0.0,0.0,90,clouds,overcast clouds,2016-04-04 14:00:00,5249,4,2016,14,0,4,April,False,Weekday,2016-04
No Holiday,276.08,0.0,0.0,75,clouds,broken clouds,2016-04-04 16:00:00,6422,4,2016,16,0,4,April,False,Weekday,2016-04
No Holiday,277.08,0.0,0.0,1,clear,sky is clear,2016-04-04 18:00:00,4286,4,2016,18,0,4,April,False,Weekday,2016-04
No Holiday,276.39,0.0,0.0,1,clear,sky is clear,2016-04-04 20:00:00,2495,4,2016,20,0,4,April,False,Weekday,2016-04
No Holiday,273.48,0.0,0.0,1,clear,sky is clear,2016-04-04 21:00:00,2256,4,2016,21,0,4,April,False,Weekday,2016-04
No Holiday,273.07,0.0,0.0,1,clear,sky is clear,2016-04-04 22:00:00,1648,4,2016,22,0,4,April,False,Weekday,2016-04
No Holiday,272.86,0.0,0.0,1,clear,sky is clear,2016-04-04 23:00:00,1116,4,2016,23,0,4,April,False,Weekday,2016-04
No Holiday,272.15,0.0,0.0,1,clear,sky is clear,2016-04-05 00:00:00,572,4,2016,0,1,5,April,False,Weekday,2016-04
No Holiday,271.97,0.0,0.0,1,clear,sky is clear,2016-04-05 01:00:00,353,4,2016,1,1,5,April,False,Weekday,2016-04
No Holiday,271.64,0.0,0.0,1,clear,sky is clear,2016-04-05 02:00:00,280,4,2016,2,1,5,April,False,Weekday,2016-04
No Holiday,271.52,0.0,0.0,1,clear,sky is clear,2016-04-05 03:00:00,317,4,2016,3,1,5,April,False,Weekday,2016-04
No Holiday,271.25,0.0,0.0,1,clear,sky is clear,2016-04-05 04:00:00,833,4,2016,4,1,5,April,False,Weekday,2016-04
No Holiday,271.93,0.0,0.0,40,clouds,scattered clouds,2016-04-05 06:00:00,5857,4,2016,6,1,5,April,False,Weekday,2016-04
No Holiday,272.41,0.0,0.0,75,clouds,broken clouds,2016-04-05 07:00:00,6904,4,2016,7,1,5,April,False,Weekday,2016-04
No Holiday,273.9,0.0,0.0,90,clouds,overcast clouds,2016-04-05 08:00:00,6246,4,2016,8,1,5,April,False,Weekday,2016-04
No Holiday,274.79,0.0,0.0,90,clouds,overcast clouds,2016-04-05 09:00:00,5155,4,2016,9,1,5,April,False,Weekday,2016-04
No Holiday,275.01,0.0,0.0,90,rain,light rain,2016-04-05 10:00:00,4350,4,2016,10,1,5,April,False,Weekday,2016-04
No Holiday,275.01,0.0,0.0,90,rain,light rain,2016-04-05 11:00:00,4793,4,2016,11,1,5,April,False,Weekday,2016-04
No Holiday,275.01,0.0,0.0,90,drizzle,drizzle,2016-04-05 11:00:00,4793,4,2016,11,1,5,April,False,Weekday,2016-04
No Holiday,274.65,0.0,0.0,90,rain,light rain,2016-04-05 12:00:00,4951,4,2016,12,1,5,April,False,Weekday,2016-04
No Holiday,274.23,0.0,0.0,90,rain,light rain,2016-04-05 13:00:00,4876,4,2016,13,1,5,April,False,Weekday,2016-04
No Holiday,274.23,0.0,0.0,90,drizzle,light intensity drizzle,2016-04-05 13:00:00,4876,4,2016,13,1,5,April,False,Weekday,2016-04
No Holiday,274.36,0.0,0.0,90,rain,light rain,2016-04-05 15:00:00,5650,4,2016,15,1,5,April,False,Weekday,2016-04
No Holiday,274.36,0.0,0.0,90,snow,light snow,2016-04-05 15:00:00,5650,4,2016,15,1,5,April,False,Weekday,2016-04
No Holiday,274.36,0.0,0.0,90,drizzle,light intensity drizzle,2016-04-05 15:00:00,5650,4,2016,15,1,5,April,False,Weekday,2016-04
No Holiday,274.95,0.0,0.0,90,rain,light rain,2016-04-05 16:00:00,6598,4,2016,16,1,5,April,False,Weekday,2016-04
No Holiday,274.95,0.0,0.0,90,mist,mist,2016-04-05 16:00:00,6598,4,2016,16,1,5,April,False,Weekday,2016-04
No Holiday,275.28,0.0,0.0,90,rain,light rain,2016-04-05 17:00:00,6213,4,2016,17,1,5,April,False,Weekday,2016-04
No Holiday,275.58,0.0,0.0,90,clouds,overcast clouds,2016-04-05 18:00:00,4531,4,2016,18,1,5,April,False,Weekday,2016-04
No Holiday,275.72,0.0,0.0,90,clouds,overcast clouds,2016-04-05 19:00:00,3245,4,2016,19,1,5,April,False,Weekday,2016-04
No Holiday,275.41,0.0,0.0,90,clouds,overcast clouds,2016-04-05 21:00:00,4031,4,2016,21,1,5,April,False,Weekday,2016-04
No Holiday,275.72,0.0,0.0,40,clouds,scattered clouds,2016-04-05 22:00:00,2558,4,2016,22,1,5,April,False,Weekday,2016-04
No Holiday,275.65,0.0,0.0,75,clouds,broken clouds,2016-04-05 23:00:00,1152,4,2016,23,1,5,April,False,Weekday,2016-04
No Holiday,275.55,0.0,0.0,90,clouds,overcast clouds,2016-04-06 00:00:00,656,4,2016,0,2,6,April,False,Weekday,2016-04
No Holiday,275.72,0.0,0.0,75,snow,light snow,2016-04-06 01:00:00,388,4,2016,1,2,6,April,False,Weekday,2016-04
No Holiday,275.72,0.0,0.0,75,rain,light rain,2016-04-06 01:00:00,388,4,2016,1,2,6,April,False,Weekday,2016-04
No Holiday,275.72,0.0,0.0,90,rain,light rain,2016-04-06 02:00:00,292,4,2016,2,2,6,April,False,Weekday,2016-04
No Holiday,275.72,0.0,0.0,90,drizzle,drizzle,2016-04-06 02:00:00,292,4,2016,2,2,6,April,False,Weekday,2016-04
No Holiday,274.82,0.0,0.0,40,rain,light rain,2016-04-06 03:00:00,301,4,2016,3,2,6,April,False,Weekday,2016-04
No Holiday,274.48,0.0,0.0,1,clear,sky is clear,2016-04-06 04:00:00,876,4,2016,4,2,6,April,False,Weekday,2016-04
No Holiday,274.18,0.0,0.0,1,clear,sky is clear,2016-04-06 05:00:00,2750,4,2016,5,2,6,April,False,Weekday,2016-04
No Holiday,273.35,0.0,0.0,1,mist,mist,2016-04-06 06:00:00,5699,4,2016,6,2,6,April,False,Weekday,2016-04
No Holiday,273.22,0.0,0.0,40,mist,mist,2016-04-06 07:00:00,6970,4,2016,7,2,6,April,False,Weekday,2016-04
No Holiday,274.28,0.0,0.0,1,mist,mist,2016-04-06 08:00:00,6251,4,2016,8,2,6,April,False,Weekday,2016-04
No Holiday,277.05,0.0,0.0,40,clouds,scattered clouds,2016-04-06 09:00:00,5387,4,2016,9,2,6,April,False,Weekday,2016-04
No Holiday,278.22,0.0,0.0,90,clouds,overcast clouds,2016-04-06 10:00:00,4759,4,2016,10,2,6,April,False,Weekday,2016-04
No Holiday,278.3,0.0,0.0,90,clouds,overcast clouds,2016-04-06 11:00:00,4866,4,2016,11,2,6,April,False,Weekday,2016-04
No Holiday,277.44,0.0,0.0,90,rain,light rain,2016-04-06 12:00:00,5211,4,2016,12,2,6,April,False,Weekday,2016-04
No Holiday,277.08,0.0,0.0,90,rain,light rain,2016-04-06 13:00:00,4961,4,2016,13,2,6,April,False,Weekday,2016-04
No Holiday,277.0,0.0,0.0,90,clouds,overcast clouds,2016-04-06 14:00:00,5410,4,2016,14,2,6,April,False,Weekday,2016-04
No Holiday,276.69,0.0,0.0,90,clouds,overcast clouds,2016-04-06 16:00:00,6670,4,2016,16,2,6,April,False,Weekday,2016-04
No Holiday,276.72,0.0,0.0,90,snow,light snow,2016-04-06 17:00:00,6466,4,2016,17,2,6,April,False,Weekday,2016-04
No Holiday,276.72,0.0,0.0,90,rain,light rain,2016-04-06 17:00:00,6466,4,2016,17,2,6,April,False,Weekday,2016-04
No Holiday,276.47,0.0,0.0,90,clouds,overcast clouds,2016-04-06 18:00:00,4540,4,2016,18,2,6,April,False,Weekday,2016-04
No Holiday,276.36,0.0,0.0,90,clouds,overcast clouds,2016-04-06 19:00:00,3334,4,2016,19,2,6,April,False,Weekday,2016-04
No Holiday,276.21,0.0,0.0,90,clouds,overcast clouds,2016-04-06 20:00:00,2779,4,2016,20,2,6,April,False,Weekday,2016-04
No Holiday,276.01,0.0,0.0,90,rain,light rain,2016-04-06 21:00:00,2476,4,2016,21,2,6,April,False,Weekday,2016-04
